 0.860,-6.612
 0.864,-6.634
 0.878,-6.646
 0.877,-6.666
 0.891,-6.678
 0.895,-6.694
 0.904,-6.704
 0.904,-6.704
 0.904,-6.710
 0.899,-6.723
 0.898,-6.729
 0.907,-6.731
 0.911,-6.747
 0.916,-6.763
 0.929,-6.779
 0.929,-6.802
 0.943,-6.814
 0.956,-6.836
 0.965,-6.865
 0.969,-6.890
 0.969,-6.890
 0.964,-6.884
 0.974,-6.874
 0.970,-6.856
 0.975,-6.840
 0.984,-6.824
 0.993,-6.811
 1.012,-6.801
 1.021,-6.778
 1.035,-6.730
 1.054,-6.656
 1.059,-6.570
 1.070,-6.474
 1.076,-6.404
 1.078,-6.331
 1.093,-6.264
 1.100,-6.200
 1.102,-6.140
 1.118,-6.098
 1.124,-6.063
 1.131,-6.037
 1.131,-6.017
 1.132,-5.988
 1.136,-5.982
 1.136,-5.982
 1.136,-5.989
 1.140,-5.992
 1.139,-6.008
 1.147,-6.024
 1.151,-6.034
 1.164,-6.053
 1.180,-6.063
 1.184,-6.072
 1.193,-6.091
 1.202,-6.104
 1.203,-6.117
 1.216,-6.142
 1.229,-6.177
 1.238,-6.206
 1.247,-6.244
 1.259,-6.285
 1.267,-6.330
 1.276,-6.381
 1.289,-6.435
 1.292,-6.495
 1.296,-6.556
 1.289,-6.623
 1.291,-6.699
 1.294,-6.765
 1.301,-6.835
 1.295,-6.895
 1.304,-6.946
 1.309,-7.007
 1.314,-7.069
 1.310,-7.121
 1.315,-7.164
 1.306,-7.206
 1.310,-7.255
 1.305,-7.300
 1.300,-7.345
 1.304,-7.400
 1.303,-7.448
 1.298,-7.503
 1.288,-7.538
 1.277,-7.568
 1.275,-7.599
 1.268,-7.628
 1.272,-7.646
 1.270,-7.677
 1.278,-7.701
 1.278,-7.720
 1.278,-7.734
 1.283,-7.740
 1.279,-7.747
 1.274,-7.754
 1.275,-7.768
 1.262,-7.788
 1.263,-7.796
 1.257,-7.818
 1.253,-7.825
 1.248,-7.847
 1.243,-7.873
 1.238,-7.875
 1.242,-7.878
 1.232,-7.893
 1.237,-7.900
 1.236,-7.905
 1.236,-7.905
 1.236,-7.901
 1.236,-7.902
 1.223,-7.889
 1.215,-7.888
 1.206,-7.873
 1.202,-7.860
 1.184,-7.841
 1.188,-7.830
 1.173,-7.820
 1.168,-7.809
 1.164,-7.806
 1.155,-7.816
 1.164,-7.825
 1.164,-7.820
 1.156,-7.814
 1.162,-7.797
 1.148,-7.775
 1.154,-7.753
 1.149,-7.740
 1.150,-7.721
 1.150,-7.721
 1.146,-7.718
 1.136,-7.714
 1.131,-7.717
 1.131,-7.736
 1.121,-7.742
 1.110,-7.749
 1.109,-7.760
 1.100,-7.757
 1.095,-7.769
 1.081,-7.772
 1.072,-7.776
 1.063,-7.776
 1.053,-7.786
 1.053,-7.786
 1.045,-7.780
 1.041,-7.786
 1.028,-7.778
 1.029,-7.772
 1.029,-7.762
 1.025,-7.754
 1.026,-7.735
 1.007,-7.693
 0.990,-7.636
 0.977,-7.549
 0.951,-7.453
 0.929,-7.361
 0.912,-7.278
 0.886,-7.199
 0.873,-7.125
 0.865,-7.058
 0.852,-6.962
 0.859,-6.831
 0.870,-6.688
 0.891,-6.554
 0.912,-6.423
 0.919,-6.308
 0.931,-6.200
 0.951,-6.120
 0.961,-6.075
 0.976,-6.046
 0.986,-6.033
 0.994,-6.030
 1.008,-6.020
 1.030,-6.030
 1.052,-6.036
 1.092,-6.023
 1.133,-6.026
 1.164,-6.038
 1.191,-6.067
 1.196,-6.102
 1.218,-6.175
 1.239,-6.245
 1.255,-6.321
 1.270,-6.410
 1.286,-6.508
 1.316,-6.615
 1.340,-6.722
 1.351,-6.855
 1.384,-6.990
 1.426,-7.144
 1.491,-7.301
 1.577,-7.466
 1.662,-7.610
 1.744,-7.731
 1.807,-7.829
 1.841,-7.889
 1.879,-7.937
 1.948,-7.945
 2.062,-7.883
 2.172,-7.779
 2.270,-7.656
 2.369,-7.545
 2.501,-7.423
 2.676,-7.338
 2.879,-7.267
 3.071,-7.262
 3.185,-7.291
 3.219,-7.316
 3.169,-7.324
 3.039,-7.275
 2.813,-7.197
 2.553,-7.137
 2.309,-7.125
 2.095,-7.141
 1.905,-7.111
 1.721,-7.038
 1.534,-7.024
 1.249,-7.165
 0.839,-7.416
 0.314,-7.678
-0.162,-7.841
-0.445,-7.945
-0.555,-8.005
-0.680,-7.988
-0.809,-7.929
-0.871,-7.857
-0.771,-7.783
-0.514,-7.766
-0.231,-7.731
-0.007,-7.670
 0.188,-7.625
 0.308,-7.561
 0.214,-7.441
 0.055,-7.213
 0.128,-6.834
 0.427,-6.387
 0.658,-5.949
 0.718,-5.524
 0.653,-5.196
 0.639,-4.962
 0.748,-4.761
 0.817,-4.492
 0.672,-4.114
 0.404,-3.659
 0.237,-3.105
 0.207,-2.392
 0.279,-1.629
 0.319,-1.011
 0.265,-0.528
 0.186,-0.133
 0.181, 0.144
 0.254, 0.259
 0.345, 0.291
 0.389, 0.387
 0.352, 0.602
 0.318, 0.763
 0.383, 0.717
 0.433, 0.471
 0.405, 0.128
 0.374,-0.250
 0.380,-0.631
 0.406,-0.956
 0.404,-1.188
 0.403,-1.340
 0.436,-1.436
 0.491,-1.423
 0.528,-1.257
 0.547,-1.016
 0.569,-0.758
 0.579,-0.482
 0.571,-0.192
 0.551, 0.117
 0.540, 0.457
 0.529, 0.849
 0.512, 1.304
 0.467, 1.795
 0.413, 2.278
 0.346, 2.725
 0.279, 3.104
 0.216, 3.412
 0.167, 3.650
 0.170, 3.828
 0.175, 4.015
 0.152, 4.226
 0.049, 4.488
-0.214, 4.799
-0.641, 5.182
-1.047, 5.507
-1.509, 5.828
-2.198, 6.199
-3.526, 6.610
-5.876, 7.096
-8.651, 7.657
-9.657, 8.238
-8.239, 8.643
29.542,29.169
-4.588, 7.410
-2.774, 5.208
-0.472, 5.106
-19.380, 9.481
-4.461, 6.436
 0.824, 6.452
 4.483, 4.091
18.982, 0.817
 7.067, 6.615
 7.187, 6.727
 0.958, 0.391
 7.065, 6.613
 6.989, 6.542
 1.415, 0.602
 7.107, 6.652
 1.423, 0.605
 1.470, 0.625
 1.535, 0.653
 1.516, 0.645
1387.973,49.633
19.085,18.352
19.742,18.984
21.903,21.062
22.615,21.747
19.764,-16.728
 1.434, 0.610
-13.427,-0.881
-11.921,-0.666
-8.682,-1.228
-4.964,-1.649
-3.143,-2.232
-3.145,-2.910
-2.596,-2.573
-1.698,-2.062
-1.125,-2.062
-0.763,-2.163
-0.621,-2.324
-0.632,-2.782
-0.722,-2.994
-0.752,-2.964
-0.781,-3.211
-1.203,-3.365
-1.761,-3.131
-2.013,-2.899
-2.113,-2.886
-2.119,-3.111
-2.041,-3.551
-1.906,-4.144
-1.862,-4.725
-1.659,-4.894
-1.509,-4.928
-1.551,-5.112
-1.747,-5.422
-1.952,-5.629
-2.110,-5.587
-2.222,-5.275
-2.256,-4.830
-2.251,-4.432
-2.211,-4.154
-2.075,-3.996
-1.855,-3.891
-1.679,-3.790
-1.748,-3.794
-1.997,-3.905
-2.278,-4.050
-2.515,-4.192
-2.680,-4.367
-2.812,-4.520
-2.931,-4.656
-3.020,-4.772
-3.001,-4.891
-2.837,-5.045
-2.592,-5.265
-2.251,-5.761
-1.832,-6.516
-1.451,-7.251
-1.130,-7.848
-0.882,-8.341
-0.651,-8.735
-0.436,-8.987
-0.239,-9.094
-0.055,-9.103
 0.118,-9.026
 0.261,-8.889
 0.404,-8.698
 0.574,-8.468
 0.760,-8.198
 0.942,-7.918
 1.017,-7.666
 0.976,-7.410
 0.904,-7.190
 0.846,-7.010
 0.788,-6.892
 0.733,-6.820
 0.704,-6.786
 0.688,-6.804
 0.675,-6.890
 0.707,-6.993
 0.796,-7.133
 0.888,-7.258
 0.877,-7.336
 0.748,-7.316
 0.615,-7.216
 0.497,-7.050
 0.433,-6.828
 0.427,-6.574
 0.444,-6.295
 0.423,-6.017
 0.389,-5.741
 0.342,-5.478
 0.329,-5.268
 0.349,-5.078
 0.373,-4.903
 0.407,-4.737
 0.401,-4.588
 0.349,-4.454
 0.249,-4.351
 0.137,-4.274
 0.055,-4.247
 0.032,-4.246
 0.038,-4.268
 0.053,-4.316
 0.066,-4.393
 0.065,-4.495
 0.054,-4.612
 0.038,-4.735
 0.018,-4.847
-0.015,-4.918
-0.047,-4.981
-0.070,-5.012
-0.079,-5.028
-0.083,-5.017
-0.069,-5.002
-0.051,-4.984
-0.011,-4.980
 0.030,-4.975
 0.095,-4.994
 0.146,-5.024
 0.212,-5.062
 0.288,-5.120
 0.364,-5.178
 0.415,-5.257
 0.442,-5.356
 0.459,-5.481
 0.480,-5.599
 0.487,-5.730
 0.483,-5.868
 0.475,-5.984
 0.453,-6.090
 0.459,-6.181
 0.475,-6.265
 0.501,-6.323
 0.510,-6.355
 0.506,-6.391
 0.502,-6.431
 0.475,-6.458
 0.462,-6.486
 0.462,-6.500
 0.463,-6.510
 0.463,-6.504
 0.463,-6.497
 0.449,-6.488
 0.421,-6.482
 0.407,-6.482
 0.416,-6.499
 0.430,-6.518
 0.439,-6.538
 0.443,-6.536
 0.433,-6.525
 0.423,-6.502
 0.433,-6.465
 0.442,-6.433
 0.443,-6.410
 0.429,-6.391
 0.416,-6.345
 0.394,-6.293
 0.385,-6.231
 0.391,-6.182
 0.402,-6.146
 0.393,-6.116
 0.365,-6.080
 0.351,-6.041
 0.328,-5.987
 0.310,-5.945
 0.310,-5.912
 0.301,-5.877
 0.288,-5.856
 0.270,-5.833
 0.246,-5.822
 0.233,-5.800
 0.219,-5.767
 0.201,-5.733
 0.196,-5.710
 0.201,-5.692
 0.201,-5.692
 0.211,-5.681
 0.211,-5.681
 0.197,-5.695
 0.168,-5.709
 0.139,-5.730
 0.120,-5.747
 0.087,-5.761
 0.073,-5.782
 0.058,-5.812
 0.053,-5.835
 0.049,-5.849
 0.054,-5.843
 0.050,-5.820
 0.045,-5.797
 0.055,-5.780
 0.055,-5.753
 0.045,-5.742
 0.049,-5.737
 0.054,-5.749
 0.058,-5.774
 0.081,-5.797
 0.109,-5.837
 0.147,-5.867
 0.193,-5.901
 0.235,-5.930
 0.273,-5.940
 0.291,-5.953
 0.291,-5.980
 0.295,-6.006
 0.295,-6.045
 0.299,-6.071
 0.312,-6.101
 0.331,-6.120
 0.354,-6.140
 0.387,-6.146
 0.420,-6.155
 0.439,-6.168
 0.463,-6.191
 0.463,-6.207
 0.463,-6.230
 0.463,-6.250
 0.486,-6.267
 0.519,-6.293
 0.547,-6.339
 0.556,-6.388
 0.545,-6.464
 0.529,-6.530
 0.513,-6.598
 0.473,-6.646
 0.444,-6.678
 0.405,-6.720
 0.377,-6.760
 0.334,-6.816
 0.305,-6.882
 0.276,-6.942
 0.228,-7.013
 0.165,-7.086
 0.088,-7.154
-0.002,-7.220
-0.099,-7.308
-0.186,-7.405
-0.273,-7.516
-0.361,-7.644
-0.435,-7.775
-0.509,-7.912
-0.568,-8.051
-0.598,-8.182
-0.613,-8.305
-0.603,-8.431
-0.599,-8.543
-0.592,-8.666
-0.605,-8.778
-0.608,-8.876
-0.607,-8.981
-0.607,-9.081
-0.617,-9.193
-0.611,-9.287
-0.596,-9.383
-0.574,-9.481
-0.547,-9.576
-0.501,-9.667
-0.464,-9.763
-0.412,-9.840
-0.355,-9.916
-0.289,-9.981
-0.208,-10.044
-0.142,-10.107
-0.051,-10.147
 0.060,-10.194
 0.182,-10.230
 0.310,-10.270
 0.414,-10.306
 0.514,-10.345
 0.608,-10.384
 0.692,-10.432
 0.803,-10.478
 0.919,-10.541
 1.033,-10.607
 1.124,-10.702
 1.184,-10.815
 1.238,-10.945
 1.291,-11.057
 1.339,-11.180
 1.389,-11.282
 1.446,-11.379
 1.492,-11.469
 1.553,-11.548
 1.644,-11.605
 1.740,-11.648
 1.858,-11.661
 1.968,-11.663
 2.065,-11.655
 2.123,-11.631
 2.163,-11.589
 2.185,-11.538
 2.183,-11.474
 2.181,-11.400
 2.155,-11.313
 2.112,-11.227
 2.067,-11.145
 2.038,-11.077
 2.003,-11.019
 1.975,-10.975
 1.948,-10.942
 1.911,-10.913
 1.894,-10.886
 1.883,-10.885
 1.885,-10.911
 1.904,-10.950
 1.939,-11.039
 1.982,-11.141
 2.042,-11.238
 2.130,-11.346
 2.250,-11.452
 2.418,-11.557
 2.656,-11.674
 2.960,-11.771
 3.333,-11.842
 3.752,-11.858
 4.226,-11.814
 4.723,-11.718
 5.255,-11.568
 5.805,-11.360
 6.359,-11.097
 6.892,-10.821
 7.388,-10.529
 7.734,-10.180
 7.975,-9.853
 8.189,-9.554
 8.393,-9.299
 8.633,-9.095
 8.903,-8.941
 9.186,-8.827
 9.427,-8.754
 9.659,-8.728
 9.852,-8.718
 9.910,-8.693
 9.890,-8.659
 9.868,-8.631
 9.864,-8.610
 9.836,-8.568
 9.814,-8.516
 9.798,-8.473
 9.790,-8.442
 9.789,-8.439
 9.766,-8.444
 9.727,-8.460
 9.620,-8.464
 9.200,-8.429
 8.558,-8.345
 8.072,-8.344
 7.757,-8.520
 7.196,-8.632
 6.519,-8.597
 5.973,-8.510
 5.588,-8.470
 5.202,-8.396
 4.773,-8.273
 4.308,-8.115
 3.801,-7.931
 3.268,-7.744
 2.742,-7.586
 2.258,-7.472
 1.780,-7.379
 1.295,-7.312
 0.823,-7.264
 0.359,-7.242
-0.116,-7.241
-0.622,-7.268
-1.175,-7.317
-1.793,-7.392
-2.487,-7.472
-3.213,-7.527
-3.963,-7.564
-4.706,-7.579
-5.452,-7.599
-6.204,-7.679
-7.001,-7.789
-7.772,-7.899
-8.439,-7.983
-8.961,-8.020
-9.312,-7.999
-9.544,-7.899
-9.787,-7.825
-10.001,-7.780
-10.107,-7.709
-10.140,-7.583
-10.192,-7.473
-10.250,-7.408
-10.292,-7.382
-10.315,-7.375
-10.249,-7.412
-9.687,-7.508
-8.745,-7.537
-8.290,-7.624
-8.241,-7.787
-7.832,-7.893
-7.134,-7.908
-6.542,-7.909
-6.134,-7.950
-5.782,-7.983
-5.358,-7.975
-4.815,-7.905
-4.198,-7.821
-3.565,-7.753
-2.968,-7.739
-2.405,-7.787
-1.848,-7.892
-1.279,-8.024
-0.707,-8.153
-0.135,-8.250
 0.428,-8.305
 0.998,-8.301
 1.544,-8.245
 2.082,-8.208
 2.633,-8.181
 3.200,-8.206
 3.773,-8.243
 4.318,-8.295
 4.866,-8.333
 5.384,-8.330
 5.914,-8.278
 6.472,-8.187
 7.040,-8.066
 7.600,-7.914
 8.138,-7.762
 8.648,-7.596
 9.062,-7.427
 9.407,-7.275
 9.679,-7.185
 9.874,-7.130
10.012,-7.123
10.085,-7.142
10.122,-7.147
10.096,-7.074
10.067,-6.999
10.009,-6.931
 9.936,-6.937
 9.775,-6.955
 9.473,-6.924
 9.080,-6.902
 8.682,-6.893
 8.326,-6.913
 8.007,-6.961
 7.667,-7.023
 7.266,-7.076
 6.814,-7.140
 6.381,-7.174
 5.969,-7.203
 5.522,-7.220
 5.018,-7.250
 4.454,-7.280
 3.803,-7.327
 3.056,-7.355
 2.259,-7.386
 1.450,-7.404
 0.653,-7.406
-0.125,-7.414
-0.885,-7.414
-1.613,-7.392
-2.351,-7.362
-3.127,-7.325
-3.944,-7.279
-4.784,-7.222
-5.625,-7.193
-6.460,-7.130
-7.241,-7.051
-7.950,-6.947
-8.530,-6.849
-8.988,-6.766
-9.314,-6.701
-9.494,-6.664
-9.600,-6.626
-9.652,-6.618
-9.691,-6.610
-9.706,-6.590
-9.724,-6.588
-9.747,-6.586
-9.769,-6.573
-9.616,-6.515
-9.162,-6.305
-8.933,-6.158
-8.842,-6.127
-8.737,-6.160
-8.515,-6.223
-8.200,-6.326
-7.932,-6.432
-7.716,-6.557
-7.532,-6.699
-7.383,-6.879
-7.274,-7.083
-7.180,-7.306
-7.048,-7.535
-6.881,-7.767
-6.676,-7.987
-6.436,-8.208
-6.165,-8.398
-5.833,-8.487
-5.463,-8.453
-5.088,-8.363
-4.707,-8.241
-4.331,-8.086
-3.947,-7.919
-3.523,-7.770
-3.047,-7.673
-2.541,-7.612
-2.022,-7.554
-1.515,-7.489
-1.039,-7.455
-0.601,-7.393
-0.186,-7.301
 0.228,-7.168
 0.659,-6.995
 1.086,-6.779
 1.536,-6.507
 1.963,-6.220
 2.339,-5.930
 2.689,-5.714
 3.048,-5.538
 3.418,-5.424
 3.822,-5.354
 4.259,-5.330
 4.702,-5.359
 5.115,-5.425
 5.471,-5.461
 5.707,-5.436
 5.875,-5.366
 6.018,-5.312
 6.148,-5.285
 6.246,-5.257
 6.334,-5.218
 6.429,-5.213
 6.544,-5.244
 6.675,-5.309
 6.823,-5.413
 6.926,-5.529
 6.955,-5.636
 6.942,-5.756
 6.884,-5.921
 6.744,-6.119
 6.436,-6.333
 5.955,-6.556
 5.444,-6.747
 4.965,-6.899
 4.496,-7.019
 4.073,-7.164
 3.717,-7.354
 3.454,-7.574
 3.309,-7.848
 3.161,-8.120
 2.869,-8.264
 2.474,-8.310
 2.099,-8.374
 1.716,-8.495
 1.341,-8.632
 1.048,-8.786
 0.801,-8.940
 0.583,-9.059
 0.413,-9.177
 0.280,-9.314
 0.156,-9.465
-0.009,-9.625
-0.225,-9.773
-0.555,-9.893
-0.998,-9.956
-1.499,-9.953
-2.075,-9.936
-2.728,-9.931
-3.427,-9.974
-4.156,-10.053
-4.899,-10.154
-5.634,-10.252
-6.334,-10.351
-6.961,-10.440
-7.512,-10.528
-7.951,-10.608
-8.247,-10.621
-8.360,-10.603
-8.386,-10.598
-8.377,-10.661
-8.384,-10.776
-8.372,-10.869
-8.348,-10.916
-8.295,-10.928
-8.161,-10.941
-7.901,-10.929
-7.550,-10.855
-7.187,-10.775
-6.873,-10.727
-6.589,-10.713
-6.333,-10.711
-6.127,-10.740
-5.970,-10.814
-5.849,-10.921
-5.675,-10.983
-5.505,-11.032
-5.361,-11.083
-5.235,-11.141
-5.131,-11.242
-5.025,-11.387
-4.916,-11.561
-4.806,-11.714
-4.716,-11.883
-4.651,-12.059
-4.544,-12.218
-4.393,-12.352
-4.172,-12.455
-3.880,-12.558
-3.538,-12.614
-3.203,-12.630
-2.873,-12.622
-2.554,-12.581
-2.251,-12.514
-1.958,-12.444
-1.655,-12.380
-1.340,-12.278
-0.984,-12.148
-0.618,-12.038
-0.245,-11.923
 0.123,-11.796
 0.521,-11.640
 0.952,-11.436
 1.407,-11.231
 1.865,-11.046
 2.332,-10.865
 2.820,-10.688
 3.336,-10.526
 3.924,-10.371
 4.602,-10.231
 5.357,-10.104
 6.154,-9.990
 6.954,-9.861
 7.745,-9.728
 8.483,-9.598
 9.068,-9.467
 9.418,-9.268
 9.559,-9.018
 9.560,-8.819
 9.517,-8.668
 9.509,-8.523
 9.545,-8.394
 9.593,-8.306
 9.641,-8.238
 9.712,-8.199
 9.765,-8.171
 9.819,-8.144
 9.742,-8.122
 9.511,-8.077
 8.887,-7.868
 8.452,-7.667
 8.309,-7.675
 8.128,-7.712
 7.823,-7.614
 7.563,-7.527
 7.420,-7.535
 7.306,-7.609
 7.186,-7.691
 7.062,-7.782
 6.921,-7.911
 6.745,-8.049
 6.514,-8.168
 6.232,-8.272
 5.949,-8.380
 5.655,-8.470
 5.364,-8.527
 5.109,-8.570
 4.895,-8.637
 4.724,-8.718
 4.603,-8.803
 4.474,-8.907
 4.365,-9.016
 4.261,-9.135
 4.158,-9.243
 4.052,-9.349
 3.931,-9.447
 3.795,-9.544
 3.668,-9.643
 3.564,-9.721
 3.458,-9.766
 3.385,-9.779
 3.299,-9.801
 3.217,-9.797
 3.143,-9.786
 3.075,-9.758
 3.028,-9.738
 2.970,-9.743
 2.892,-9.742
 2.830,-9.749
 2.796,-9.750
 2.803,-9.759
 2.854,-9.814
 2.947,-9.886
 3.021,-9.949
 3.114,-10.004
 3.320,-10.057
 3.644,-10.146
 4.054,-10.272
 4.468,-10.417
 4.812,-10.527
 5.047,-10.605
 5.185,-10.666
 5.236,-10.726
 5.191,-10.767
 5.094,-10.837
 4.949,-10.891
 4.802,-10.930
 4.716,-10.960
 4.712,-10.933
 4.820,-10.846
 4.993,-10.710
 5.098,-10.600
 5.083,-10.516
 4.972,-10.457
 4.792,-10.434
 4.561,-10.416
 4.293,-10.404
 4.055,-10.391
 3.834,-10.373
 3.588,-10.361
 3.307,-10.327
 2.963,-10.249
 2.597,-10.110
 2.283,-9.973
 2.027,-9.879
 1.785,-9.762
 1.576,-9.615
 1.385,-9.490
 1.171,-9.400
 0.919,-9.322
 0.616,-9.238
 0.260,-9.168
-0.149,-9.081
-0.609,-8.992
-1.143,-8.905
-1.669,-8.796
-2.176,-8.666
-2.630,-8.543
-3.044,-8.446
-3.417,-8.350
-3.788,-8.247
-4.149,-8.130
-4.503,-7.999
-4.819,-7.874
-5.087,-7.755
-5.282,-7.642
-5.435,-7.539
-5.544,-7.448
-5.625,-7.367
-5.655,-7.292
-5.626,-7.242
-5.543,-7.206
-5.388,-7.181
-5.158,-7.166
-4.849,-7.146
-4.484,-7.100
-4.026,-7.048
-3.440,-6.966
-2.722,-6.893
-1.862,-6.827
-0.881,-6.769
 0.182,-6.726
 1.310,-6.713
 2.486,-6.749
 3.711,-6.811
 4.959,-6.888
 6.143,-6.944
 7.181,-6.978
 8.013,-7.015
 8.599,-7.055
 9.008,-7.048
 9.296,-7.003
 9.521,-6.922
 9.711,-6.832
 9.890,-6.751
10.047,-6.670
10.172,-6.586
10.242,-6.499
10.230,-6.405
10.099,-6.304
 9.781,-6.235
 9.344,-6.203
 8.995,-6.205
 8.741,-6.164
 8.563,-6.083
 8.461,-6.017
 8.385,-5.942
 8.270,-5.856
 8.091,-5.777
 7.836,-5.722
 7.497,-5.666
 7.092,-5.646
 6.641,-5.642
 6.124,-5.627
 5.520,-5.592
 4.845,-5.518
 4.156,-5.437
 3.489,-5.321
 2.805,-5.221
 2.112,-5.139
 1.391,-5.109
 0.650,-5.088
-0.089,-5.086
-0.827,-5.102
-1.617,-5.126
-2.462,-5.176
-3.304,-5.248
-4.104,-5.321
-4.824,-5.383
-5.426,-5.453
-5.936,-5.569
-6.429,-5.720
-6.949,-5.916
-7.464,-6.121
-7.903,-6.290
-8.251,-6.407
-8.526,-6.500
-8.733,-6.594
-8.832,-6.657
-8.726,-6.704
-8.358,-6.729
-7.811,-6.742
-7.299,-6.787
-6.842,-6.883
-6.302,-6.872
-5.762,-6.763
-5.363,-6.664
-5.031,-6.580
-4.695,-6.494
-4.401,-6.433
-4.127,-6.401
-3.845,-6.401
-3.533,-6.416
-3.179,-6.502
-2.790,-6.597
-2.405,-6.735
-2.037,-6.897
-1.696,-7.066
-1.370,-7.258
-1.092,-7.468
-0.840,-7.664
-0.608,-7.844
-0.391,-7.972
-0.196,-8.083
-0.011,-8.190
 0.177,-8.278
 0.338,-8.351
 0.481,-8.405
 0.597,-8.429
 0.699,-8.423
 0.787,-8.405
 0.876,-8.412
 0.954,-8.443
 1.031,-8.460
 1.091,-8.453
 1.136,-8.415
 1.179,-8.359
 1.226,-8.324
 1.301,-8.313
 1.376,-8.330
 1.460,-8.348
 1.548,-8.317
 1.647,-8.256
 1.732,-8.178
 1.812,-8.070
 1.903,-7.961
 2.010,-7.857
 2.119,-7.741
 2.239,-7.644
 2.365,-7.556
 2.475,-7.501
 2.590,-7.463
 2.692,-7.451
 2.780,-7.461
 2.858,-7.477
 2.914,-7.476
 2.973,-7.479
 3.013,-7.497
 3.049,-7.508
 3.072,-7.491
 3.094,-7.459
 3.104,-7.453
 3.096,-7.462
 3.093,-7.497
 3.105,-7.545
 3.123,-7.640
 3.156,-7.742
 3.188,-7.866
 3.197,-8.002
 3.197,-8.142
 3.195,-8.277
 3.174,-8.415
 3.118,-8.530
 3.062,-8.639
 2.989,-8.736
 2.928,-8.802
 2.877,-8.808
 2.830,-8.786
 2.770,-8.740
 2.719,-8.675
 2.676,-8.626
 2.626,-8.587
 2.574,-8.543
 2.516,-8.498
 2.438,-8.448
 2.355,-8.385
 2.280,-8.298
 2.201,-8.185
 2.158,-8.037
 2.161,-7.883
 2.176,-7.721
 2.188,-7.559
 2.184,-7.371
 2.149,-7.164
 2.088,-6.946
 2.010,-6.719
 1.935,-6.459
 1.885,-6.133
 1.854,-5.744
 1.843,-5.320
 1.816,-4.908
 1.768,-4.508
 1.718,-4.129
 1.666,-3.781
 1.630,-3.479
 1.617,-3.187
 1.625,-2.865
 1.651,-2.521
 1.690,-2.191
 1.705,-1.872
 1.721,-1.592
 1.776,-1.319
 1.804,-1.042
 1.839,-0.782
 1.906,-0.545
 2.025,-0.357
 2.187,-0.212
 2.406,-0.098
 2.631, 0.030
 2.862, 0.117
 2.993, 0.154
 2.989, 0.209
 2.898, 0.314
 2.720, 0.376
 2.522, 0.289
 2.367, 0.016
 2.290,-0.303
 2.320,-0.620
 2.426,-0.860
 2.623,-0.996
 2.864,-1.009
 3.051,-0.960
 3.072,-0.930
 2.932,-1.023
 2.604,-1.290
