 1.948,-55.590,4668.270,-313.826,-41.953,-4.121
 1.748,-55.391,4670.701,-314.271,-41.952,-4.438
 1.355,-55.372,4675.478,-314.710,-42.388,-4.332
 1.369,-56.189,4674.317,-315.380,-42.586,-4.335
 1.793,-57.405,4673.115,-316.050,-42.784,-4.232
 2.396,-58.616,4671.862,-316.715,-43.415,-3.973
 2.797,-59.053,4669.464,-317.608,-43.398,-3.871
 3.455,-60.646,4670.682,-318.273,-44.032,-3.616
 3.482,-62.232,4671.902,-319.382,-44.662,-3.305
 3.296,-63.465,4671.965,-320.719,-45.069,-3.361
 3.093,-65.494,4670.780,-321.834,-45.265,-3.420
 2.475,-65.077,4670.754,-321.834,-45.265,-3.474
 1.843,-63.265,4671.890,-321.612,-45.055,-3.575
 2.040,-62.070,4671.961,-321.162,-45.491,-3.835
 1.814,-62.470,4668.432,-320.051,-45.282,-4.203
 1.595,-61.651,4669.602,-319.379,-45.509,-4.358
 1.587,-61.246,4667.290,-318.485,-45.945,-4.568
 0.968,-60.627,4669.668,-318.034,-46.384,-4.672
 0.746,-60.398,4669.671,-317.579,-47.253,-4.565
 0.545,-60.359,4672.013,-316.681,-47.703,-4.513
 1.381,-60.694,4675.616,-314.662,-48.390,-4.408
 2.180,-59.007,4680.297,-311.523,-49.315,-4.084
 4.181,-55.140,4683.872,-307.720,-49.607,-3.698
 5.774,-51.867,4683.899,-303.248,-50.111,-3.470
 5.936,-49.405,4682.774,-299.897,-50.378,-3.826
 5.472,-46.144,4680.475,-296.325,-50.433,-4.022
 5.206,-41.491,4676.955,-292.972,-51.122,-3.897
 5.145,-37.041,4671.001,-289.625,-51.375,-3.772
 5.287,-33.809,4666.347,-286.501,-51.415,-3.807
 5.850,-31.593,4658.058,-284.045,-52.076,-3.481
 5.192,-29.356,4652.072,-282.036,-52.312,-3.261
 5.590,-28.535,4646.158,-280.475,-52.536,-3.259
 6.186,-27.536,4646.267,-279.582,-52.551,-3.357
 6.570,-25.524,4646.321,-278.240,-52.576,-3.348
 7.139,-22.737,4647.444,-278.013,-52.799,-2.965
 7.527,-21.149,4647.376,-278.013,-52.799,-2.748
 8.144,-20.584,4649.803,-278.458,-52.799,-2.746
 8.560,-20.787,4651.026,-278.679,-53.011,-2.798
 8.993,-21.973,4653.362,-279.572,-53.000,-2.697
 8.804,-22.968,4655.672,-280.460,-53.421,-2.701
 8.417,-24.167,4659.219,-281.126,-53.633,-2.708
 8.039,-24.346,4662.776,-282.236,-54.266,-2.552
 8.043,-24.749,4669.902,-283.118,-55.126,-2.976
 8.650,-24.790,4673.496,-283.784,-55.338,-3.239
 8.453,-24.808,4673.546,-284.676,-55.748,-3.185
 8.667,-25.027,4671.259,-285.123,-56.159,-3.292
 8.455,-25.246,4668.857,-285.571,-56.145,-3.506
 8.869,-25.691,4667.761,-286.684,-56.765,-3.825
 8.866,-26.134,4666.547,-288.246,-57.373,-3.720
 9.269,-26.566,4666.544,-289.582,-57.780,-3.509
 9.691,-28.014,4666.523,-291.367,-58.177,-3.676
10.335,-30.046,4667.791,-293.374,-58.785,-3.948
10.773,-31.295,4670.140,-295.603,-59.180,-4.062
11.604,-33.175,4667.764,-297.836,-59.563,-4.123
12.677,-36.448,4666.675,-300.291,-60.157,-4.187
13.734,-39.132,4667.926,-303.192,-60.326,-4.410
13.769,-42.186,4669.072,-306.093,-60.495,-4.372
13.817,-44.627,4672.606,-309.444,-60.231,-4.380
13.670,-47.683,4676.138,-313.238,-60.389,-4.607
12.474,-50.716,4679.590,-316.584,-60.558,-4.675
11.472,-52.347,4684.253,-320.151,-60.939,-4.630
11.294,-53.611,4685.431,-323.058,-60.675,-4.687
10.694,-55.658,4683.056,-325.291,-61.057,-4.747
10.715,-58.336,4677.157,-327.752,-61.213,-4.812
10.725,-59.609,4671.284,-330.212,-61.369,-4.819
10.537,-61.260,4665.293,-332.229,-61.103,-4.456
 9.717,-62.106,4659.352,-333.796,-61.274,-4.460
 8.902,-61.962,4656.970,-335.588,-60.809,-4.409
 9.091,-61.425,4653.422,-337.600,-60.979,-4.300
 8.908,-62.453,4652.224,-339.613,-60.727,-4.091
 8.117,-64.082,4650.979,-341.626,-60.475,-3.887
 8.548,-66.133,4649.775,-344.083,-60.645,-3.578
10.012,-68.816,4649.726,-346.318,-60.605,-3.380
11.062,-71.485,4648.541,-348.776,-60.350,-3.285
11.101,-73.710,4650.918,-350.564,-59.899,-3.242
10.535,-74.937,4655.718,-352.351,-59.451,-3.513
 9.330,-75.737,4660.540,-354.134,-59.436,-3.938
 7.924,-76.336,4668.788,-356.139,-59.211,-4.048
 6.707,-76.915,4672.291,-357.250,-59.420,-3.786
 5.510,-77.713,4677.007,-359.033,-59.405,-3.686
 5.321,-79.540,4679.368,-360.369,-59.815,-3.798
 6.155,-80.768,4679.412,-361.262,-59.801,-3.696
 6.757,-80.193,4677.018,-361.711,-59.787,-3.694
 7.570,-79.806,4675.827,-361.932,-59.996,-3.588
 7.753,-78.843,4674.580,-362.159,-59.773,-3.586
 7.940,-78.262,4673.425,-362.382,-59.557,-3.477
 8.545,-78.286,4671.099,-362.831,-59.543,-3.528
 8.547,-78.922,4667.504,-363.508,-58.881,-3.477
 8.130,-80.147,4662.736,-363.512,-58.868,-3.588
 7.747,-81.961,4664.036,-364.628,-58.641,-3.967
 6.959,-83.349,4662.852,-364.855,-58.417,-4.240
 7.396,-84.549,4663.998,-365.972,-58.191,-4.139
 8.223,-85.796,4662.863,-367.092,-57.953,-4.142
 8.645,-86.610,4664.125,-367.315,-57.740,-4.251
 8.231,-87.225,4665.330,-367.536,-57.952,-4.306
 7.831,-87.631,4667.629,-368.431,-57.516,-4.308
 7.825,-87.035,4666.470,-368.653,-57.726,-4.253
 7.626,-86.425,4668.881,-369.097,-57.725,-4.249
 8.243,-86.439,4668.876,-369.097,-57.725,-4.197
 8.845,-85.061,4671.237,-369.093,-57.736,-4.086
10.250,-83.479,4671.164,-369.093,-57.736,-3.921
11.056,-82.679,4669.996,-368.429,-57.102,-3.810
11.459,-82.906,4665.328,-367.990,-56.667,-4.074
11.657,-83.316,4663.015,-367.102,-56.246,-4.445
10.036,-84.478,4661.908,-366.435,-56.037,-4.979
 7.559,-83.226,4661.820,-365.549,-55.194,-5.293
 6.089,-80.804,4665.410,-365.322,-55.420,-5.755
 5.490,-80.186,4668.977,-365.102,-54.788,-6.070
 4.674,-79.945,4672.492,-364.877,-54.590,-6.121
 4.259,-79.932,4671.295,-364.655,-54.378,-6.016
 4.688,-80.354,4671.291,-365.105,-53.942,-6.021
 5.313,-81.361,4671.247,-365.548,-54.363,-5.816
 5.720,-81.958,4668.820,-365.104,-54.364,-5.553
 5.901,-80.973,4666.482,-364.661,-53.939,-5.441
 5.469,-80.553,4662.897,-363.544,-54.163,-5.333
 4.858,-80.121,4661.721,-362.435,-53.533,-5.384
 4.030,-79.285,4660.559,-361.319,-53.760,-5.698
 2.991,-78.228,4659.323,-360.649,-53.559,-5.483
 2.553,-76.433,4659.338,-359.756,-53.573,-5.528
 2.737,-75.046,4659.336,-359.756,-53.573,-5.309
 3.553,-74.667,4658.221,-359.534,-53.361,-5.200
 4.588,-74.864,4660.547,-359.535,-52.939,-4.990
 5.636,-75.275,4661.751,-359.759,-52.726,-4.940
 6.259,-75.907,4661.719,-360.652,-52.712,-4.838
 6.683,-76.714,4664.091,-361.098,-52.287,-4.736
 6.503,-77.303,4671.235,-361.989,-51.864,-4.950
 6.102,-77.500,4675.964,-362.878,-51.863,-5.110
 4.881,-78.072,4678.300,-362.880,-51.441,-5.271
 3.459,-78.455,4679.443,-363.547,-51.226,-5.328
 2.658,-79.847,4680.570,-363.776,-50.580,-5.387
 2.059,-81.444,4678.240,-363.781,-50.145,-5.340
 1.249,-81.619,4678.308,-363.783,-49.720,-5.497
 0.233,-82.220,4678.250,-364.233,-49.284,-5.500
 0.855,-83.038,4678.245,-364.233,-49.284,-5.345
 0.242,-83.208,4675.760,-363.790,-48.860,-4.926
-0.370,-84.399,4669.776,-363.572,-48.634,-4.669
-0.363,-85.818,4666.151,-362.911,-47.989,-4.730
 1.079,-86.617,4663.782,-362.467,-47.990,-4.574
 1.710,-87.997,4663.733,-362.022,-47.993,-4.474
 2.104,-88.221,4660.171,-361.356,-47.781,-4.423
 1.885,-86.799,4660.216,-360.463,-47.795,-4.519
 1.258,-84.555,4662.589,-358.683,-46.969,-4.613
-0.415,-81.075,4662.528,-356.010,-46.155,-4.546
-0.637,-79.201,4666.023,-352.217,-45.581,-4.645
-0.032,-77.516,4665.975,-347.764,-44.362,-4.797
-1.477,-75.986,4667.154,-343.528,-43.364,-4.896
-3.571,-72.477,4664.686,-339.517,-42.564,-5.041
-4.616,-68.376,4666.922,-335.953,-41.342,-4.760
-5.253,-66.097,4668.067,-332.609,-40.754,-4.645
-6.080,-65.811,4668.026,-329.486,-40.375,-4.907
-6.893,-64.674,4671.518,-325.244,-39.813,-4.852
-7.973,-59.124,4672.675,-319.214,-40.125,-4.827
-6.841,-51.615,4672.706,-312.511,-40.661,-4.738
-4.071,-46.331,4672.754,-306.248,-41.627,-4.501
-3.298,-42.196,4670.455,-299.989,-42.582,-4.060
-2.553,-36.517,4666.890,-294.407,-42.878,-3.507
-1.410,-30.262,4662.211,-289.047,-43.383,-3.216
-0.242,-26.393,4657.543,-285.022,-44.296,-3.144
-0.483,-23.741,4655.112,-282.786,-44.758,-2.922
-0.091,-24.127,4651.505,-281.220,-45.418,-2.502
 0.965,-26.496,4653.911,-280.766,-45.864,-2.249
 2.647,-29.071,4656.234,-280.761,-46.300,-1.784
 3.487,-31.447,4659.729,-280.528,-46.959,-1.477
 3.089,-32.843,4663.250,-281.188,-48.028,-1.537
 3.704,-31.829,4669.254,-281.843,-49.108,-1.531
 5.322,-29.437,4675.261,-281.602,-51.052,-1.627
 7.530,-27.471,4676.543,-281.810,-52.980,-1.667
 9.775,-27.523,4677.829,-282.468,-54.471,-1.929
11.847,-30.169,4677.901,-283.797,-55.736,-2.101
13.137,-35.619,4676.712,-285.360,-55.920,-2.181
13.206,-41.872,4675.540,-288.703,-56.932,-2.264
13.673,-47.322,4676.676,-292.046,-57.948,-2.236
13.937,-51.355,4683.766,-296.052,-58.761,-2.097
13.788,-56.201,4688.452,-300.507,-59.561,-1.959
14.300,-63.479,4693.188,-305.411,-60.349,-1.778
16.232,-70.190,4694.428,-310.535,-61.768,-1.491
19.192,-77.501,4699.139,-315.882,-62.978,-1.101
20.936,-87.010,4702.597,-322.350,-63.526,-0.668
22.493,-98.318,4707.282,-329.033,-65.143,-0.563
26.117,-110.284,4712.047,-336.608,-67.170,-0.510
30.541,-120.674,4711.033,-343.956,-70.254,-0.872
34.309,-130.477,4705.264,-351.302,-74.182,-1.021
38.241,-138.689,4686.456,-356.651,-77.889,-1.110
40.689,-144.887,4653.532,-359.779,-81.169,-1.453
42.469,-150.119,4601.684,-360.251,-83.156,-1.687
41.539,-155.105,4533.130,-357.621,-83.439,-2.451
36.268,-160.831,4442.012,-352.554,-83.484,-3.485
30.713,-162.544,4342.729,-345.030,-84.615,-4.552
32.831,-155.364,4232.969,-333.706,-87.279,-4.571
40.775,-140.904,4112.669,-319.935,-89.318,-3.602
47.902,-126.826,3987.540,-305.281,-90.501,-2.318
53.449,-115.090,3869.436,-291.962,-91.683,-0.519
59.821,-102.724,3765.473,-279.515,-94.173, 1.127
67.633,-88.407,3675.801,-269.726,-98.368, 2.517
74.491,-77.041,3607.505,-262.148,-103.863, 3.049
77.166,-73.004,3560.502,-258.575,-109.346, 1.958
74.809,-73.690,3531.191,-257.463,-112.481,-0.688
69.713,-81.253,3519.422,-257.468,-113.300,-2.892
63.526,-94.883,3521.661,-257.923,-111.593,-3.804
55.274,-103.000,3533.273,-257.041,-107.382,-3.794
46.513,-101.777,3547.211,-255.287,-99.774,-3.476
42.254,-100.454,3558.803,-253.989,-90.869,-2.045
46.483,-110.699,3546.632,-252.715,-81.889, 0.395
54.032,-131.453,3496.679,-249.684,-73.253, 2.363
54.186,-133.380,3437.492,-244.423,-65.480, 2.986
49.510,-96.874,3435.523,-241.786,-59.109, 2.841
38.419,-60.541,3514.927,-246.895,-53.905, 1.319
17.407,-59.492,3660.142,-262.245,-45.725,-2.329
-6.414,-89.883,3836.944,-284.529,-32.176,-6.021
-27.596,-127.498,4025.433,-309.077,-12.638,-7.948
-40.569,-147.204,4209.271,-330.049, 6.840,-6.348
-42.105,-157.337,4342.223,-344.986,19.310,-2.059
-46.943,-166.732,4398.527,-352.122,24.399,-0.679
-65.649,-159.484,4403.092,-351.716,29.952,-4.035
-80.679,-141.636,4366.546,-346.208,35.329,-7.603
-85.501,-120.331,4330.060,-340.229,37.698,-8.933
-76.067,-115.541,4285.273,-333.539,33.023,-8.484
-52.526,-134.558,4202.799,-326.387,21.610,-7.191
-32.089,-138.048,4174.992,-322.756, 9.661,-6.778
-19.690,-135.183,4261.607,-326.869, 0.297,-6.865
-9.643,-151.296,4392.923,-334.971,-8.274,-6.885
-9.332,-180.250,4490.816,-339.550,-13.811,-7.979
-25.462,-200.950,4497.439,-334.666,-9.622,-10.624
-36.704,-192.511,4442.779,-320.471,-2.422,-11.066
-23.493,-147.713,4440.758,-303.478,-5.689,-8.052
-0.844,-83.567,4480.632,-286.157,-19.133,-5.895
 7.404,-32.006,4434.015,-263.796,-29.197,-6.286
 0.157,10.142,4359.929,-240.840,-31.287,-8.313
-14.114,47.254,4415.654,-229.426,-28.849,-11.156
-7.965,59.588,4593.332,-227.943,-29.372,-12.790
20.830,47.561,4801.957,-228.627,-35.934,-12.944
41.732,38.689,4961.814,-222.883,-40.550,-12.083
43.458,25.571,5015.667,-206.359,-33.710,-10.035
47.271,-6.273,4977.905,-182.141,-20.107,-5.802
58.073,-57.445,4857.287,-150.813,-11.506,-1.554
59.534,-85.540,4696.971,-112.331,-9.736, 0.522
50.557,-19.521,4663.034,-75.942,-13.003, 0.658
33.934,75.032,4784.981,-48.369,-15.284,-0.124
 8.667,123.676,4916.880,-25.959,-13.010,-1.553
-9.819,154.788,5037.186,-6.694,-9.369,-2.372
-6.623,199.198,5225.408, 7.518,-9.478,-1.851
 3.427,225.682,5489.355,14.225,-13.950,-2.996
 3.999,190.012,5725.645,16.674,-19.766,-8.190
-2.620,139.356,5843.583,22.586,-22.744,-13.092
-6.865,141.797,5861.183,35.312,-20.647,-12.826
 2.016,187.105,5918.155,45.172,-18.836,-9.175
17.418,194.931,6104.037,43.791,-23.408,-8.550
21.942,125.700,6362.629,29.951,-27.536,-12.099
16.949,25.184,6660.883, 8.516,-26.946,-14.798
 5.502,-68.477,7019.223,-17.558,-26.246,-15.723
-1.133,-167.736,7403.778,-46.715,-28.143,-17.040
 7.075,-266.634,7728.402,-73.902,-31.397,-17.558
15.804,-331.880,7973.962,-94.692,-32.180,-16.066
19.582,-371.108,8155.708,-109.281,-32.883,-13.872
38.800,-413.074,8285.701,-118.982,-36.084,-11.471
71.574,-450.072,8356.785,-118.891,-40.993,-7.834
91.317,-427.938,8390.004,-105.440,-44.308,-2.283
93.351,-371.262,8397.032,-85.325,-45.941, 1.735
92.221,-330.300,8395.887,-63.653,-47.788, 2.773
87.734,-281.299,8393.642,-40.425,-48.591, 3.209
72.802,-215.246,8378.379,-16.102,-47.876, 3.247
54.908,-159.876,8361.807, 9.773,-46.108, 2.123
46.678,-110.234,8341.855,38.104,-45.007, 0.816
48.813,-54.559,8300.986,70.440,-43.917, 0.067
49.510,16.686,8237.518,107.443,-42.197, 0.659
45.412,112.074,8158.723,146.427,-38.113, 1.840
40.139,222.126,8071.678,183.836,-33.338, 3.245
29.157,334.218,7986.931,217.666,-27.652, 4.766
14.833,438.362,7922.172,245.928,-22.138, 5.775
13.505,517.121,7878.840,268.851,-17.028, 6.351
23.423,560.560,7847.398,286.431,-13.144, 5.549
30.167,589.279,7807.808,298.919,-13.266, 5.103
28.252,623.101,7762.213,311.627,-13.586, 4.200
19.071,661.302,7695.237,325.189,-11.708, 1.571
-3.833,692.719,7575.676,339.990,-3.679,-2.313
-48.301,700.707,7370.000,353.716,15.806,-8.690
-109.743,673.728,7065.179,366.138,45.299,-17.138
-165.045,600.227,6577.302,362.192,68.869,-25.266
-186.771,511.835,5915.186,344.744,89.277,-30.376
-157.188,416.711,5031.850,311.924,110.577,-29.827
-100.692,296.575,3914.968,258.768,138.025,-27.364
-43.311,177.554,2727.484,193.548,160.280,-23.571
11.258,73.216,1713.816,131.233,148.264,-12.377
52.565,-15.027,971.364,80.023,93.808, 1.354
40.280,-71.681,387.426,33.486,31.921, 7.537
-1.061,-46.656, 1.594, 0.465,-0.471, 3.577
-6.848, 9.891,-57.161,-4.236,-2.623,-1.437
 2.973, 8.697,26.287, 1.369, 0.729,-0.910
 2.128,-5.585,22.431, 1.145, 0.106, 0.238
-0.429,-1.879,-4.504,-0.427,-0.873,-0.221
-0.028, 0.735, 3.732, 0.240, 0.166,-0.473
 0.814,-1.065, 7.241, 0.467,-0.060,-0.429
 0.394,-1.474, 6.002, 0.246,-0.269,-0.431
 0.588,-0.494, 2.464, 0.020,-0.468,-0.320
 0.597,-0.283, 3.655, 0.242,-0.258,-0.266
 0.592,-0.290, 3.594, 0.242,-0.258,-0.056
 0.802,-0.698, 4.772, 0.019,-0.046,-0.006
 1.001,-0.504, 3.656, 0.242,-0.258,-0.108
 1.400,-0.730, 3.696, 0.242,-0.258,-0.266
 1.196,-1.346, 2.467, 0.015,-0.035,-0.377
 0.995,-1.307, 3.634, 0.242,-0.258,-0.428
 0.796,-1.107, 2.453, 0.015,-0.035,-0.427
 0.369,-0.312, 2.376, 0.015,-0.035,-0.214
 0.362, 0.500, 2.274, 0.015,-0.035, 0.105
 0.377,-0.492, 2.302, 0.015,-0.035, 0.155
 0.169,-0.917, 0.033, 0.016,-0.457,-0.217
 0.387,-1.320, 1.297, 0.238,-0.247,-0.483
 0.386,-0.911, 1.254, 0.238,-0.247,-0.377
-0.054, 0.102, 1.130, 0.238,-0.247,-0.214
 0.134, 0.287, 1.094, 0.238,-0.247,-0.106
 0.781,-1.138, 1.236,-0.207,-0.244,-0.324
 1.002,-1.731, 2.435, 0.015,-0.035,-0.325
 2.080,-30.429,103.045,-0.908,13.836, 3.872
-1.381,22.956,685.330,-4.566,81.697,-6.820
-41.018,222.439,2143.280,-26.320,186.089,-36.859
-74.663,346.148,4198.950,-69.230,208.436,-0.094
27.355,-7.745,5754.443,-128.461,180.864,49.058
74.929,-570.079,6669.407,-194.057,209.761,12.886
-2.604,-447.946,7407.719,-190.578,192.295,-15.400
-50.040,-66.718,8046.423,-165.889,136.623, 2.038
-22.357,-61.052,8433.221,-173.883,94.833, 6.321
26.257,-181.599,8611.485,-186.298,65.733,-12.140
52.853,-191.975,8549.908,-198.699,53.138,-22.140
62.138,-179.313,8367.981,-232.773,52.903,-21.621
56.965,-182.476,8286.658,-248.103,59.870,-19.573
 6.155,-132.611,8295.164,-245.892,62.397, 0.338
-86.435,-42.185,8195.646,-263.175,64.019,40.202
